Student ID,Name,Gender,GPA,Height,Weight
202178489,Seokjin Joo,Male,3.23,178.7,75.7
202058378,Seojun Sanchez,Male,3.67,163.9,63.8
202310506,James Lim,Male,2.66,168.6,70.6
202095892,Yunjin Hwang,Female,2.95,170.4,64.2
202698288,Irene Cheon,Female,4.3,147.9,40.8
202354864,Zachary Joo,Male,3.06,169.4,62.6
202198526,Seungmin Jeong,Male,3.27,178.9,64.6
202480553,Michelle Moon,Female,3.5,161.6,61.1
202438878,Christine Bae,Female,2.94,161.6,50.7
202600979,Renjun Nguyen,Male,4.16,166.6,63.1
202678294,Renjun Ahn,Male,3.93,170.1,79.0
202096655,Rebecca Woo,Female,3.59,166.6,44.8
202232865,Sehun Kang,Male,3.19,179.7,65.2
202651600,Susan Williams,Female,3.18,159.1,48.2
202512562,Chanyeol Jones,Male,3.96,185.7,76.7
202289092,Jacob Jeong,Male,3.26,162.9,63.7
202461541,Kelly Hall,Female,3.25,168.0,69.6
202586606,Jisung Wright,Male,2.88,168.5,68.1
202342372,Paul Kim,Male,2.74,172.9,73.9
202400753,Nancy Joo,Female,2.99,161.2,58.6
202666669,Jacob Thomas,Male,3.67,170.5,82.3
202395058,Hoseok Campbell,Male,3.16,171.3,75.2
202104141,Sharon King,Female,2.45,159.3,54.6
202172134,Chani Kim,Male,3.0,172.9,58.3
202645494,Yeri Thomas,Female,3.08,166.0,62.4
202329162,Sakura White,Female,4.2,155.1,52.4
202641110,Momo Ryu,Female,3.3,157.4,47.0
202426455,Nayeon Harris,Female,2.53,164.3,53.9
202469168,Jihyo Clark,Female,3.56,159.6,52.3
202360866,Minji Nam,Female,3.26,161.7,56.3
202431371,Shirley Smith,Female,3.35,166.9,51.6
202165509,Tyler Perez,Male,3.92,178.8,94.6
202278565,Alexander Jackson,Male,4.3,182.2,77.4
202237440,Alexander Choi,Male,3.49,174.4,73.2
202192179,Stephanie La,Female,2.45,158.0,48.7
202253801,Christian Chae,Male,3.14,176.2,62.1
202655028,Michael Garcia,Male,2.6,169.0,60.7
202175140,Hyein Jeon,Female,3.83,155.0,57.1
202230347,Rei Hong,Female,3.11,159.3,56.4
202455935,Cynthia Chae,Female,3.08,162.3,57.9
202416969,Jonathan Ryu,Male,3.72,168.9,80.6
202173200,Angela Carter,Female,2.75,162.4,47.4
202510585,Jennie Han,Female,2.25,159.7,50.9
202402292,Jennie Wright,Female,4.15,166.2,48.2
202534989,Inseong Baker,Male,3.12,169.0,68.0
202322655,Carol Son,Female,3.2,165.1,52.5
202643331,Kyungsoo Jeong,Male,3.92,178.7,59.7
202265909,Wendy Baker,Female,3.21,154.4,41.1
202178331,Helen Bae,Female,2.34,148.3,40.3
202026589,Jisung Torres,Male,4.3,180.9,54.8
202201261,Hoseok Martin,Male,3.8,165.3,59.5
202610456,Seungmin Hwang,Male,3.92,165.9,61.3
202535502,Pamela Harris,Female,3.52,163.6,55.4
202420279,Cynthia Thompson,Female,2.42,157.3,60.6
202612687,David Scott,Male,3.45,177.0,63.9
202016664,Jeremy La,Male,3.87,175.7,62.0
202172255,Larry Moore,Male,3.42,177.5,78.7
202081703,Rosé Chae,Female,3.77,163.7,51.3
202657182,Nayeon Jin,Female,2.62,162.8,54.0
202271411,Kazuha Chae,Female,3.58,155.5,54.3
202261289,Nayeon Hwang,Female,3.66,165.9,48.2
202193043,Yerim Jeong,Female,3.52,167.7,65.9
202518250,Pamela Wright,Female,4.25,158.0,47.3
202646397,James Moore,Male,3.83,171.1,66.6
202667916,Donald Ha,Male,4.28,169.8,55.2
202121355,Taeyeon Jang,Female,3.45,158.9,62.5
202270872,Dennis Garcia,Male,2.94,172.7,69.8
202147173,Lisa Lim,Female,3.14,166.3,74.6
202442878,Janet Ryu,Female,4.17,162.6,60.2
202588750,Harold Lee,Male,2.72,168.3,61.1
202508333,Miyeon Kwon,Female,3.03,156.9,50.3
202134217,John Walker,Male,3.93,178.6,84.0
202242567,Jongin Yang,Male,2.94,176.4,75.6
202644985,Jihyo Williams,Female,2.14,159.7,64.2
202655973,Elizabeth King,Female,2.68,161.2,66.0
202077488,Thomas Hall,Male,3.09,169.3,79.1
202001055,Heather Ahn,Female,2.02,155.4,42.8
202081643,Brenda Fang,Female,3.74,154.0,56.3
202609246,Brian Hill,Male,3.77,167.9,59.1
202215033,Joy Kang,Female,2.41,160.3,60.5
202316127,Karina Moore,Female,3.99,171.0,58.8
202552665,Winter Woo,Female,3.07,163.3,52.0
202692600,Chaewon Lopez,Female,3.37,156.6,47.0
202327703,Jiwoo Ahn,Female,3.09,167.2,52.4
202372130,Tyler Ahn,Male,2.39,169.5,74.7
202343102,Amanda Taylor,Female,2.67,162.6,58.1
202441123,William Martin,Male,3.54,168.5,56.5
202195605,Nicholas Hall,Male,2.7,182.4,72.9
202375001,Christina Jin,Female,3.82,158.0,58.1
202477388,Jihyo Martinez,Female,3.84,161.7,50.9
202614695,Tiffany Anderson,Female,3.51,161.1,44.9
202439969,Charles Yoon,Male,2.52,177.0,69.7
202405086,Walter Lee,Male,2.6,162.5,66.0
202281800,Soyeon Cheon,Female,3.46,160.7,59.1
202207057,Robert Choi,Male,3.34,170.6,52.0
202355078,Stephanie Miller,Female,2.92,155.1,46.4
202229636,Eric Taylor,Male,3.01,174.8,71.7
202319663,Jimin Clark,Female,2.21,154.8,47.6
202655088,Matthew Jeon,Male,3.4,167.6,66.6
202628993,Karina Green,Female,3.37,153.6,56.5
202292179,Michael Park,Male,3.14,168.2,65.2
202302355,Lisa Ha,Female,3.1,152.2,50.9
202370731,Christina Joo,Female,3.01,154.8,46.3
202046623,Justin Lee,Male,3.07,183.7,68.4
202021734,Jacob Roberts,Male,3.67,171.0,50.8
202385676,Joyce Won,Female,3.99,155.7,50.5
202352493,Kenneth Jones,Male,2.12,181.5,57.8
202632648,Jessica Anderson,Female,3.2,156.8,48.9
202575075,Tyler Seo,Male,4.3,170.2,64.3
202211211,Lisa Davis,Female,2.11,159.1,51.3
202191472,Minji Nguyen,Female,4.3,159.9,49.3
202224895,Wendy Allen,Female,3.68,158.4,53.0
202149010,Lisa Green,Female,3.11,160.3,62.1
202303901,Irene Johnson,Female,4.3,158.3,51.7
202367862,Yuna Brown,Female,2.55,166.3,58.0
202019632,Doyoung Chung,Male,1.97,162.0,60.3
202525362,Timothy Ahn,Male,3.12,172.9,61.0
202604876,Heather Anderson,Female,3.62,167.2,39.3
202032495,Katherine Kang,Female,3.74,158.1,49.0
202291072,Rachel Johnson,Female,3.08,159.5,54.3
202307627,Hayoon Garcia,Female,3.14,160.7,55.7
202688254,Gregory Moore,Male,3.2,178.1,61.1
202067773,Moonbin Jang,Male,4.15,167.2,67.9
202203186,Christian Oh,Male,3.57,169.5,56.5
202314729,Jason Johnson,Male,4.11,155.5,51.3
202278628,Virginia Carter,Female,3.5,159.0,49.6
202086077,Scott Wright,Male,2.76,176.4,83.4
202022522,Sana Thomas,Female,2.65,160.2,46.2
202212509,Betty La,Female,3.59,159.1,55.2
202621674,Kathleen Smith,Female,2.87,166.1,55.3
202568413,Donna Gonzalez,Female,2.7,157.1,41.4
202634540,Yoona Phillips,Female,4.3,154.8,45.3
202322566,Doyoung Johnson,Male,2.45,174.3,65.1
202563271,Jimin Hong,Female,3.33,157.7,52.5
202362173,Seojun Mitchell,Male,3.92,168.0,56.7
202091830,Walter Phillips,Male,3.63,167.0,73.3
202178996,Terry Ryu,Male,1.43,176.5,64.9
202342350,Diane Brown,Female,3.49,168.7,47.8
202342819,Yuri Green,Female,2.89,166.6,62.1
202299157,Christine Fang,Female,4.02,161.3,59.5
202146171,Winter Moon,Female,3.63,168.6,69.2
202642269,Keith Baek,Male,3.37,173.5,65.6
202166605,George Nelson,Male,2.91,174.9,58.1
202272045,Gaeul Nguyen,Female,2.77,145.4,45.6
202590286,Steven Jackson,Male,3.6,166.7,72.3
202680707,Kathleen Sanchez,Female,2.11,166.5,60.3
202614933,Samantha Eom,Female,2.54,156.9,62.8
202577960,Jimin Adams,Female,4.01,157.9,44.9
202356441,Keith Ha,Male,4.3,173.6,65.1
202285672,Jaemin Martin,Male,3.14,174.1,67.9
202653752,Yerim Martinez,Female,3.59,166.2,57.6
202477253,Dawon Ahn,Male,2.01,176.0,63.5
202528544,Amy Harris,Female,3.47,174.8,60.1
202193607,Jason Gomez,Male,3.44,174.2,61.8
202655631,Gary Lopez,Male,4.3,177.8,63.1
202048053,Amy Moon,Female,3.08,150.7,56.9
202674686,Ashley Anderson,Female,3.38,164.8,50.4
202654589,Namjoon Scott,Male,3.68,179.9,78.6
202657374,Yoona Young,Female,4.3,153.5,44.3
202518130,Jennifer Nam,Female,3.67,171.2,62.6
202374257,Peter Baker,Male,3.47,171.7,61.4
202478696,Helen Ryu,Female,2.45,158.6,61.4
202540011,Jeongyeon Han,Female,3.1,162.8,66.1
202007936,Jack Flores,Male,2.71,165.5,63.6
202565846,Linda Young,Female,2.43,157.2,47.1
202038018,James Flores,Male,3.55,181.6,89.9
202257714,Haechan Ahn,Male,2.75,179.0,62.9
202047271,Susan Rodriguez,Female,3.97,161.6,56.4
202373363,Edward Martin,Male,3.46,177.9,72.9
202494886,Steven Won,Male,2.32,172.3,72.2
202293117,Yoongi Yoon,Male,3.01,172.0,70.9
202686587,Elizabeth Brown,Female,3.15,164.4,56.0
202231218,Hyunwoo Choi,Male,3.22,175.7,74.6
202527653,Yoongi Flores,Male,4.0,169.1,63.1
202345095,Sujin Won,Female,3.38,168.9,62.3
202069507,Nicholas Wilson,Male,4.07,169.9,56.8
202333872,Chaewon Roberts,Female,3.52,157.9,44.2
202192393,Minji Baker,Female,3.31,144.8,44.4
202155044,James Huh,Male,4.05,169.0,80.6
202487398,Sooyoung Mitchell,Female,4.11,157.6,53.6
202595640,Christine Robinson,Female,3.85,155.5,48.8
202366444,Rowoon Park,Male,3.03,170.7,59.6
202439404,Seulgi Johnson,Female,3.77,162.5,60.6
202251561,Chaeyoung Kwak,Female,2.9,165.5,68.2
202015534,Yuqi Hong,Female,2.69,161.8,50.3
202319755,Hyein Seo,Female,2.89,160.8,49.2
202143767,Henry Lim,Male,3.37,175.1,66.1
202497750,Hoseok Martinez,Male,3.75,170.6,66.6
202240914,Renjun Rodriguez,Male,4.11,176.0,65.7
202324554,Rosé Phillips,Female,2.55,159.0,45.8
202262108,John White,Male,2.52,174.5,67.0
202023597,Baekhyun Baker,Male,3.33,174.5,92.0
202400158,Katherine Jeong,Female,3.04,160.1,47.3
202369773,Yuri Lopez,Female,3.25,167.3,64.2
202328872,Renjun Choi,Male,3.32,170.2,63.4
202254449,Jiwoo Jeong,Female,3.57,157.7,51.8
202392300,Larry Mitchell,Male,3.26,172.6,56.1
202283460,Yeri Choi,Female,3.99,174.3,54.7
202245951,Helen Hwang,Female,3.26,162.4,52.4
202408305,Christine Seong,Female,2.91,165.8,58.2
202019597,Gregory Yoon,Male,3.33,176.2,78.4
202054682,Jeffrey Thomas,Male,3.4,170.4,77.3
202609259,Amanda Robinson,Female,3.17,151.7,50.5
202666396,Minji Carter,Female,3.31,173.2,64.8
202321431,Shuhua Chung,Female,3.53,156.4,48.0
202519355,Anthony Joo,Male,3.64,172.4,64.2
202075172,Jacob Harris,Male,3.65,169.8,71.4
202224830,Christopher Martinez,Male,2.96,164.3,69.9
202547937,Julie Roberts,Female,2.61,160.7,55.8
202656263,Jisung Adams,Male,3.35,166.5,66.2
202409278,Jennie Young,Female,3.06,156.3,57.2
202339592,David Min,Male,4.04,180.9,86.3
202471974,Irene Wright,Female,3.4,155.0,41.5
202050635,Angela Moore,Female,3.36,150.8,56.1
202402875,Doyoung Brown,Male,4.3,175.0,77.8
202310782,Jimin Jones,Male,2.01,181.5,79.1
202514382,Betty Kwak,Female,3.59,163.0,47.8
202212266,Renjun Robinson,Male,3.44,166.1,65.7
202554263,Sooyoung Moon,Female,3.76,167.7,66.9
202528131,Alexander Choi,Male,3.64,171.8,58.2
202649538,Sana King,Female,3.9,155.7,43.9
202128126,Taehyung Thomas,Male,2.69,165.5,53.8
202214144,Jiho Jin,Male,2.78,171.3,58.7
202184425,Stephanie Joo,Female,3.08,151.9,42.8
202055834,Yoona Shin,Female,3.64,162.2,58.3
202399267,Katherine Chung,Female,2.39,159.1,47.5
202264140,Stephen Wilson,Male,3.53,183.0,70.9
202298805,Gerald Nelson,Male,3.48,172.7,76.4
202529683,Patrick Davis,Male,3.14,171.6,53.7
202484178,Joyce Green,Female,3.78,167.3,66.6
202459409,Linda Taylor,Female,3.12,159.6,45.6
202328949,Janet Ahn,Female,3.12,165.0,52.6
202589772,Yerim Flores,Female,3.51,161.1,47.8
202035147,Nicholas Perez,Male,4.3,178.0,82.9
202193923,Anna Kwak,Female,3.05,164.8,76.7
202542084,Jimin Thomas,Female,3.04,163.5,57.2
202333853,Lisa Allen,Female,2.62,163.6,56.5
202668211,Irene Perez,Female,3.1,167.0,65.4
202506384,Wendy Choi,Female,3.95,166.0,65.6
202330818,Kyle Hwang,Male,4.03,177.2,81.3
202366270,Yerim Smith,Female,2.6,162.7,57.6
202446926,James Ramirez,Male,3.76,179.5,67.1
202562956,Patricia Torres,Female,3.92,159.9,52.8
202591025,Sooyoung Hall,Female,2.78,162.7,52.3
202556660,Yujin Ko,Female,3.99,156.2,52.5
202045922,Debra Campbell,Female,3.71,154.5,51.8
202304411,Benjamin Yang,Male,3.3,176.2,80.7
202378884,Yoona Miller,Female,1.68,158.0,47.4
202122228,Christian Torres,Male,2.52,170.3,67.9
202081765,Minseok Ha,Male,2.43,170.1,76.7
202037328,Diane Joo,Female,4.3,164.0,66.1
202696745,Debra Joo,Female,3.68,168.3,64.9
202403556,Karen Nelson,Female,3.34,159.5,49.0
202178425,Leeseo Garcia,Female,3.13,155.6,46.3
202577666,Mary Jackson,Female,2.78,165.3,52.9
202454425,Christian Jang,Male,3.72,172.3,68.1
202410349,Diane Lee,Female,3.16,152.7,47.4
202268443,Dawon Hall,Male,4.15,175.6,82.2
202031852,Minseok Bae,Male,3.33,164.6,67.6
202204473,Henry Miller,Male,2.63,161.7,48.1
202355882,Karina Brown,Female,3.7,161.7,55.6
202205557,Minnie Gomez,Female,3.56,159.7,56.6
202228103,Ronald Fang,Male,3.91,178.0,78.2
202674275,Amanda Ha,Female,2.26,169.5,61.5
202388834,Gary Moore,Male,2.67,163.5,56.8
202370858,Nathan Jang,Male,3.11,171.2,60.3
202672500,Gary Hernandez,Male,2.78,185.0,86.4
202111762,Kenneth Kwak,Male,2.59,168.6,59.9
202598416,Christina Garcia,Female,3.15,156.0,35.6
202321436,Sharon Ha,Female,3.15,162.0,62.3
202015178,Zachary Taylor,Male,3.76,172.3,65.9
202513595,William La,Male,2.75,173.9,73.9
202668563,Joan Rodriguez,Female,3.69,159.6,51.0
202415566,Eunchae Han,Female,3.34,165.1,50.0
202419078,Jerry White,Male,3.25,160.4,49.9
202162000,Lisa Wilson,Female,3.94,162.3,59.8
202010020,Linda Flores,Female,2.45,156.6,41.7
202566195,Eric Kwak,Male,2.85,171.6,75.1
202524828,Donald Hill,Male,3.71,171.1,65.8
202218317,Yoona Fang,Female,4.3,159.7,51.5
202384146,Dahyun Cheon,Female,2.02,174.7,59.2
202679723,Helen Cheon,Female,2.66,164.4,48.4
202607754,Steven Son,Male,3.81,184.1,97.7
202104983,William Cho,Male,2.8,172.2,71.3
202125650,Shuhua Clark,Female,3.62,158.6,51.5
202186505,Dawon Ramirez,Male,3.65,174.3,68.0
202630159,Jose Robinson,Male,2.76,170.5,60.9
202629777,Sharon Woo,Female,3.39,163.4,48.1
202201387,Jisoo Yoo,Female,2.5,166.5,65.9
202496693,Paul Son,Male,2.74,176.7,79.0
202272227,Donghyun Jones,Male,2.83,175.8,70.9
202388018,Leeseo Cheon,Female,2.68,163.8,51.4
202357352,Rowoon Roberts,Male,4.3,177.1,52.8
202153637,Tyler Choi,Male,2.84,178.9,82.3
202361311,Rowoon Martin,Male,3.14,181.2,78.7
202480048,Peter Kwak,Male,3.3,171.0,70.2
202290672,Yerim Thompson,Female,2.06,157.0,57.2
202391327,Benjamin Lewis,Male,2.95,167.3,69.3
202052009,Sana Lewis,Female,2.75,153.2,48.5
202559230,Robert Huh,Male,3.0,181.2,75.5
202611449,Ashley Sanchez,Female,3.94,162.3,53.5
202056617,Jacob Yoon,Male,3.29,173.9,78.7
202264078,Jeongyeon Seo,Female,3.51,162.8,48.2
202328912,Minjun Won,Male,2.05,169.3,73.8
202487440,Jonathan Jackson,Male,2.27,182.6,80.4
202187807,Minseok Eom,Male,3.37,174.1,61.9
202662714,Ryan Chae,Male,3.05,165.8,65.8
202647894,Joonho Min,Male,3.09,177.4,74.9
202514291,Gregory Hall,Male,4.08,180.3,84.3
202443318,Namjoon Carter,Male,3.34,182.0,63.8
202651656,Rowoon Young,Male,3.55,162.5,56.7
202275660,Rosé Ha,Female,3.16,157.5,44.2
202668499,Nayeon Ramirez,Female,2.68,159.2,48.2
202340614,Dorothy Won,Female,3.05,161.4,52.6
202175600,Seulgi Lopez,Female,3.79,163.5,47.2
202536887,Carol Hernandez,Female,2.22,152.4,50.4
202020518,Jason Martinez,Male,2.56,173.0,68.4
202644416,Donald Woo,Male,3.62,172.0,72.1
202009519,Joonho Park,Male,3.16,190.6,79.4
202482442,Yujun Ha,Male,2.35,177.5,60.2
202036314,Wonyoung Williams,Female,4.09,165.3,51.1
202527784,Christian Gonzalez,Male,3.17,179.6,87.6
202414829,Kathleen Jeong,Female,3.67,154.0,34.3
202206923,Emily Seo,Female,3.07,152.0,57.8
202162477,Wonyoung Smith,Female,2.82,161.1,45.4
202285702,Soyeon La,Female,3.24,151.2,49.2
202607031,Betty Jang,Female,2.52,162.8,59.6
202473739,Joyce Chung,Female,3.89,153.8,54.7
202340142,Taejun Ha,Male,3.0,174.1,84.1
202565734,Stephanie Jones,Female,3.22,152.6,53.3
202453694,Jacob Son,Male,4.11,171.9,71.0
202210497,Carol Cheon,Female,3.03,163.1,51.1
202113111,Katherine Flores,Female,3.07,158.7,51.5
202577718,Shuhua Flores,Female,3.79,157.9,47.5
202446939,Giselle Flores,Female,2.49,175.4,74.6
202014504,Aaron Kwon,Male,3.14,164.7,61.3
202466671,Terry Chung,Male,1.88,171.4,71.8
202250272,Doyoung Choi,Male,2.7,179.2,82.5
202094361,Minho Green,Male,3.02,169.9,60.2
202017043,Lisa King,Female,4.3,161.4,62.1
202116426,Roger Mitchell,Male,3.59,168.9,71.1
202561025,Scott Nelson,Male,2.54,183.6,72.8
202402361,Kyungsoo Bae,Male,2.45,179.3,52.6
202388257,Yuna Green,Female,4.12,151.7,52.3
202200179,Taejun White,Male,3.18,168.2,70.8
202288013,Eunwoo Davis,Male,4.15,176.3,61.8
202483171,Sooyoung Cheon,Female,3.99,167.9,66.9
202298829,Brian Gonzalez,Male,3.52,176.0,53.3
202502999,Jonathan Lee,Male,2.96,165.6,71.1
202597990,Margaret Harris,Female,3.52,160.8,51.5
202536501,Minnie Jackson,Female,3.08,162.2,53.5
202590846,Lauren Nelson,Female,3.91,155.3,57.6
202543351,Yuri Hernandez,Female,3.39,159.9,52.5
202508135,Paul Min,Male,4.28,178.2,53.5
202309169,Barbara Wilson,Female,3.78,162.6,46.0
202371602,Taehyung Yoo,Male,3.96,170.5,66.6
202018030,Betty Huh,Female,2.57,155.5,51.5
202343232,Lauren Huh,Female,3.06,159.8,54.9
202654922,Gerald Yoo,Male,2.87,177.8,76.0
202680075,Tzuyu Ku,Female,3.17,164.9,48.1
202051440,Ethan Miller,Male,3.71,178.8,86.7
202209638,Sharon Won,Female,3.51,162.6,62.0
202109727,Laura Kwon,Female,3.99,170.3,55.2
202493799,Mary Anderson,Female,2.37,155.8,51.9
202016885,David Jeon,Male,2.33,173.6,76.8
202187860,Yujin Chae,Female,3.89,162.4,46.1
202457883,Virginia Chae,Female,3.0,164.2,57.3
202146498,Dahyun Miller,Female,4.2,161.9,51.4
202676601,Sakura Gomez,Female,4.3,161.7,55.2
202399613,Baekhyun Nam,Male,3.12,177.2,62.5
202513685,Winter Martinez,Female,3.39,165.6,58.5
202621299,Jimin Choi,Male,3.38,179.5,88.6
202124216,Shirley Torres,Female,3.32,160.9,47.2
202691163,Yuqi Brown,Female,2.73,157.2,53.0
202116304,Jungwoo Robinson,Male,3.54,176.1,49.5
202458694,Amy Cheon,Female,3.13,167.8,65.9
202275865,Justin Ramirez,Male,3.24,182.9,73.6
202682872,Eric Won,Male,4.01,172.2,67.5
202160206,Jungwoo Martin,Male,2.34,179.3,93.9
202376202,Samuel Jin,Male,2.89,184.7,74.9
202056941,Henry Fang,Male,3.22,158.9,61.9
202636888,Yunjin Moore,Female,4.27,163.6,54.5
202519312,Steven Ha,Male,3.34,177.5,69.8
202079278,Justin Han,Male,3.75,167.2,58.8
202302213,Deborah Williams,Female,4.3,156.3,50.0
202392288,Charles Anderson,Male,3.73,167.4,67.9
202385835,Seungmin Taylor,Male,2.2,176.6,67.8
202108769,Adam Ramirez,Male,3.47,173.7,74.4
202628629,Pamela Moore,Female,4.06,165.2,46.1
202158439,Rosé Moore,Female,3.77,161.5,57.6
202602515,Tyler King,Male,2.97,168.1,64.3
202265293,Yunjin Kim,Female,3.09,151.6,36.8
202301978,Gary Hwang,Male,3.11,169.3,77.3
202074598,Dennis La,Male,2.38,184.3,75.4
202158492,Namjoon Huh,Male,3.57,189.5,74.5
202048505,Julie Thompson,Female,3.28,160.4,40.9
202183675,Donald Kwak,Male,4.3,157.5,72.6
202068627,Minji Scott,Female,2.88,158.7,56.1
202404560,Eunji Hwang,Female,2.89,153.5,49.2
202294276,Ningning Song,Female,4.1,153.7,56.8
202310785,Benjamin Thompson,Male,3.92,178.2,60.8
202453473,Sanha Huh,Male,2.33,175.1,61.5
202205351,Leeseo Martinez,Female,3.86,168.6,54.7
202444483,Brenda Davis,Female,3.32,165.3,42.8
202059403,Keith Brown,Male,3.39,176.0,71.3
202068595,John Yoo,Male,3.02,167.8,67.1
202004649,Haechan Brown,Male,3.73,176.7,70.8
202597007,Gaeul Jang,Female,2.81,152.0,44.7
202202826,Sandra Park,Female,3.66,158.4,52.1
202541969,Hyunwoo Ahn,Male,3.1,171.8,58.2
202312286,Kathleen Yoo,Female,3.1,164.6,60.3
202358554,Minho Jackson,Male,3.19,165.8,58.6
202272129,Doyoung Flores,Male,2.68,165.0,64.7
202053682,Alexander Cho,Male,3.02,174.7,87.0
202410047,Nicholas Won,Male,3.66,172.0,56.2
202309078,Jiwoo Seo,Female,2.53,158.4,63.2
202393213,Ruth Jeong,Female,3.5,162.4,51.1
202570939,Alexander Won,Male,4.14,184.1,73.8
202098896,Tyler Perez,Male,3.27,181.6,82.8
202535175,Angela Hwang,Female,4.01,161.4,60.1
202264466,Wonyoung Park,Female,3.65,156.7,46.6
202569720,Yuna Taylor,Female,3.41,158.9,56.1
202473321,Nicole Carter,Female,2.73,157.0,66.5
202486791,Kevin Phillips,Male,2.31,175.1,62.8
202373047,Tzuyu Fang,Female,3.81,151.2,47.2
202094136,Hanni Gonzalez,Female,3.66,156.8,45.6
202007618,Catherine Fang,Female,2.88,163.6,55.2
202563849,Paul Williams,Male,3.22,178.6,70.5
202248569,Jacob Gomez,Male,3.68,168.0,65.1
202644024,Rachel Taylor,Female,2.75,168.7,53.7
202176527,Jeno Yang,Male,3.8,183.4,92.5
202315717,Linda Ryu,Female,2.92,164.9,63.1
202684505,Junmyeon Ryu,Male,3.12,174.0,70.0
202106111,Chenle Hall,Male,4.16,167.2,69.6
202236344,Haerin Moore,Female,4.03,155.9,42.1
202681291,Jeremy Thomas,Male,3.45,162.3,57.2
202550934,Alexander Kang,Male,4.13,171.8,69.0
202597111,Yeri Ryu,Female,3.07,162.3,61.8
202586355,Sakura Yang,Female,2.82,161.5,50.6
202366945,Brandon Hong,Male,3.7,167.6,66.5
202067441,Dorothy Park,Female,3.45,164.0,56.8
202460871,Andrew Martinez,Male,3.88,166.9,83.4
202681518,Hyunwoo Flores,Male,2.45,186.8,90.9
202467282,Gary Huh,Male,2.59,181.5,79.2
202053891,Amanda Adams,Female,3.59,161.0,54.5
202049624,Sana Roberts,Female,3.36,153.9,46.6
202036075,Eunwoo Jang,Male,3.07,166.9,65.5
202143421,Cynthia Green,Female,3.68,154.7,55.8
202656878,Jungwoo Wilson,Male,4.14,165.1,65.8
202392143,Betty Garcia,Female,3.26,161.4,57.0
202582605,Danielle Robinson,Female,3.57,155.5,54.3
202085723,Robert Young,Male,2.91,179.7,75.4
202261997,Dojun Smith,Male,2.36,169.7,60.2
202514830,Sandra Kwon,Female,3.09,163.4,45.2
202639345,Helen Kwak,Female,2.9,151.3,41.7
202328951,George Johnson,Male,2.1,183.5,76.3
202365811,Frank Torres,Male,2.7,170.4,57.8
202111442,Minnie Jin,Female,2.97,169.9,60.1
202191363,Jiho Clark,Male,2.78,171.9,63.9
202121490,Mark Young,Male,3.52,161.2,65.0
202388963,Nathan Lewis,Male,3.53,167.7,61.2
202605336,Joan Jin,Female,3.33,162.8,63.5
202240531,Eunji Martin,Female,3.32,154.4,49.4
202374621,Michael Garcia,Male,3.77,161.9,70.4
202035847,Chanyeol Phillips,Male,4.14,170.0,57.7
202615482,Seungyoon Gonzalez,Male,3.09,161.2,61.6
202074709,Linda Harris,Female,3.5,170.1,56.9
202696461,Gerald Rodriguez,Male,2.59,176.6,77.9
202256983,Jimin Kang,Male,2.33,164.0,49.8
202214728,Chani Scott,Male,3.09,168.0,70.4
202575519,Roger Jang,Male,3.34,164.7,55.7
202604241,Joshua Ahn,Male,3.03,177.2,72.1
202038772,Harold Jeon,Male,4.3,173.0,74.5
202654997,Sharon Baek,Female,3.8,159.9,52.5
202088528,Daniel Scott,Male,3.01,177.5,75.8
202124358,Jose Scott,Male,2.75,175.6,69.7
202024997,Wonyoung Walker,Female,3.02,163.6,56.5
202556209,Jihyo Adams,Female,3.18,157.2,39.7
202565271,Haun Moon,Female,3.43,168.3,59.4
202194694,Nicole Miller,Female,3.48,160.6,48.1
202093043,Irene Cha,Female,3.37,158.1,48.9
202477538,Catherine Clark,Female,2.63,158.7,37.2
202471696,Evelyn Moore,Female,4.05,170.5,58.2
202004144,Shuhua Jackson,Female,3.57,162.1,63.1
202478147,Frank Lopez,Male,2.99,171.0,66.1
202173870,Walter La,Male,4.11,176.8,68.5
202312845,Carl Ku,Male,3.52,172.6,63.0
202047139,Nayeon Huh,Female,3.4,160.0,40.3
202386480,Aaron Kang,Male,2.39,176.4,68.6
202266223,Austin Lim,Male,3.51,172.8,79.8
202442087,Helen Cha,Female,3.25,156.6,48.2
202129113,Pamela Yang,Female,3.91,165.4,62.7
202540463,Dahyun Yoo,Female,3.63,155.1,55.1
202049382,Taejun Joo,Male,2.97,173.2,72.8
202643208,Roger Ramirez,Male,3.98,171.0,77.0
202195436,Yoona Hernandez,Female,3.87,155.0,56.6
202630176,Sandra Mitchell,Female,3.17,158.4,61.4
202327589,Edward Brown,Male,3.19,169.6,73.1
202087682,Seokjin Baker,Male,3.53,181.3,76.9
202252495,Matthew Garcia,Male,3.54,165.1,60.3
202284719,Jihyo Yang,Female,3.27,164.1,67.5
202379090,Samantha Jackson,Female,2.73,161.9,65.7
202505424,Tyler Cha,Male,2.99,178.0,61.0
202367625,Lisa Hwang,Female,3.48,158.0,52.2
202144234,Yujin Jackson,Female,3.92,159.4,54.5
202052733,Jennie Roberts,Female,3.71,166.2,49.5
202471818,Richard Ko,Male,2.85,171.4,51.8
202274584,Chenle Jeong,Male,4.18,168.6,57.1
202001229,Kimberly Nam,Female,3.25,161.1,52.6
202144226,Ethan Yoon,Male,3.77,171.2,72.6
202317140,Sana Chae,Female,2.8,156.4,54.3
202637118,Shirley Nelson,Female,2.93,159.6,44.0
